ID,Player_Name,Age,Primary_Position,Player_Type,Positions,Club,League,Contract_End_Year,Height_cm,Weight_kg,BMI,Value_EUR,Value_Formatted,Wage_EUR,Wage_Formatted,Value_per_Overall,apps,min,goals,a,NPG,Performance_Score,Overall rating,Potential,foot,Acceleration,Sprint speed,Stamina,Strength,Interceptions,Vision,Composure,Standing tackle,Sliding tackle,GK Diving,GK Handling,GK Positioning,Weak foot,Skill moves,"﻿""number"""
271034,Álex Padilla,21,GK,Goalkeeper,GK,Athletic Club,La Liga,2029,190.0,83.0,22.99,2700000.0,2.7M,7000.0,7K,39130.43,1,90,0,0,0,0.0,69,79,Right,37,29,22,62,8,34,27,15,10,71,68,68,3,1,473
264110,Javi Llabrés,22,LW,Outfield,LW LM RM,RCD Mallorca,La Liga,2029,174.0,67.0,22.13,2800000.0,2.8M,14000.0,14K,40579.71,16,147,0,0,0,0.0,69,76,Right,80,78,78,47,32,66,56,34,32,15,10,9,4,3,436
278392,David López,22,CB,Outfield,CB,RCD Mallorca,La Liga,2027,195.0,87.0,22.88,2900000.0,2.9M,13000.0,13K,42028.99,5,300,0,0,0,0.0,69,78,Right,51,65,77,80,67,30,56,67,68,6,11,9,2,2,306
278392,David López,22,CB,Outfield,CB,RCD Mallorca,La Liga,2027,195.0,87.0,22.88,2900000.0,2.9M,13000.0,13K,42028.99,14,827,0,0,0,0.0,69,78,Right,51,65,77,80,67,30,56,67,68,6,11,9,2,2,470
74913,Wesley,20,LW,Outfield,LW LM RM,"Real Sociedad Jun 30, 2026 On loan",La Liga,,180.0,70.0,21.6,3100000.0,3.1M,15000.0,15K,44927.54,5,74,0,0,0,0.0,69,80,Right,76,70,59,67,21,65,69,21,25,9,13,9,4,4,589
74913,Wesley,20,LW,Outfield,LW LM RM,"Real Sociedad Jun 30, 2026 On loan",Serie A,,180.0,70.0,21.6,3100000.0,3.1M,15000.0,15K,44927.54,30,2474,5,0,5,0.18,69,80,Right,76,70,59,67,21,65,69,21,25,9,13,9,4,4,60
260083,John Donald,24,CB,Outfield,CB CDM CM,Elche CF,La Liga,2028,182.0,78.0,23.55,2600000.0,2.6M,10000.0,10K,37681.16,21,637,1,0,1,0.14,69,76,Right,50,53,57,68,70,59,59,71,72,14,6,10,3,2,226
241055,Diego Pampín,25,LB,Outfield,LB CM,Levante UD,La Liga,2028,173.0,65.0,21.72,1600000.0,1.6M,13000.0,13K,23188.41,8,526,0,0,0,0.0,69,71,Left,77,78,77,58,64,64,57,64,65,12,12,12,3,2,359
229894,Lucas Ahijado,30,RB,Outfield,RB LB RM,Real Oviedo,La Liga,2030,174.0,67.0,22.13,1200000.0,1.2M,16000.0,16K,17391.3,20,1086,0,1,0,0.08,69,69,Right,74,73,78,63,66,64,59,65,66,14,7,10,3,3,552
73049,Pedro Lima,19,RB,Outfield,RB RM,Wolverhampton Wanderers,Premier League,2029,178.0,57.0,17.99,2700000.0,2.7M,17000.0,17K,39705.88,9,254,0,0,0,0.0,68,83,Right,77,75,59,54,68,63,67,65,66,8,13,11,2,3,478
268837,Rodrigo Ribeiro,20,ST,Outfield,ST CAM LW,"FC Augsburg Jun 30, 2026 On loan",Bundesliga,,185.0,72.0,21.04,2700000.0,2.7M,7000.0,7K,39705.88,14,629,2,0,2,0.29,68,79,Right,68,73,60,68,16,69,73,17,15,13,13,9,3,3,171
80807,Thiago Pitarch,17,CM,Outfield,CM CDM CAM,Real Madrid,La Liga,2027,179.0,66.0,20.6,3000000.0,3M,29000.0,29K,44117.65,10,615,0,2,0,0.29,68,85,Right,65,67,70,60,60,76,70,56,49,11,13,12,3,3,544
72563,Paco Cortés,17,LW,Outfield,LW LM,Levante UD,La Liga,2028,178.0,66.0,20.83,2800000.0,2.8M,8000.0,8K,41176.47,12,456,0,0,0,0.0,68,81,Right,78,75,64,38,27,64,60,37,33,11,9,8,3,4,534
82834,Kareem Tunde,19,RW,Outfield,RW LM RM,Levante UD,La Liga,2029,177.0,72.0,22.98,2600000.0,2.6M,10000.0,10K,38235.29,21,1183,0,1,0,0.08,68,79,Left,83,82,64,50,49,67,62,49,38,7,11,5,2,3,573
74092,Isaac,21,ST,Outfield,ST,Hellas Verona FC,Serie A,2029,185.0,78.0,22.79,2300000.0,2.3M,5000.0,5K,34328.36,3,31,0,0,0,0.0,67,76,Right,71,63,64,73,26,56,62,33,27,9,6,12,4,3,568
79913,Alex Amorim,20,CM,Outfield,CM CDM,Genoa,Serie A,2028,172.0,75.0,25.35,2200000.0,2.2M,7000.0,7K,32835.82,11,554,0,0,0,0.0,67,75,Right,71,63,76,57,55,63,64,64,56,8,14,15,3,3,579
205496,Nicolas,37,GK,Goalkeeper,GK,Pisa,Serie A,2029,190.0,85.0,23.55,110000.0,110K,2000.0,2K,1641.79,6,540,0,0,0,0.0,67,67,Right,45,41,32,77,15,47,63,19,13,69,66,65,3,1,361
221639,Mariano,31,ST,Outfield,ST,Deportivo Alavés,La Liga,2027,180.0,76.0,23.46,850000.0,850K,13000.0,13K,12686.57,10,269,0,0,0,0.0,67,67,Right,64,65,50,71,42,62,65,42,33,12,14,8,4,3,343
275520,Manu Bueno,20,CM,Outfield,CM CAM CDM,Sevilla FC,La Liga,2030,178.0,73.0,23.04,2200000.0,2.2M,9000.0,9K,32835.82,8,256,0,0,0,0.0,67,78,Left,65,59,56,55,65,66,62,64,62,15,12,7,3,3,452
80679,Nacho Pérez,16,RB,Outfield,RB,Levante UD,La Liga,2028,176.0,66.0,21.31,2200000.0,2.2M,5000.0,5K,32835.82,3,147,0,0,0,0.0,67,81,Right,77,80,68,48,59,57,62,67,62,10,14,9,3,2,535
79393,Davinchi,17,LB,Outfield,LB,Getafe CF,La Liga,2028,182.0,75.0,22.64,2200000.0,2.2M,6000.0,6K,32835.82,14,688,0,0,0,0.0,67,81,Left,80,75,68,61,63,45,55,65,63,14,15,15,2,2,537
75746,Álvaro Cortés,20,CB,Outfield,CB,FC Barcelona,La Liga,2028,190.0,78.0,21.61,1900000.0,1.9M,16000.0,16K,28787.88,1,90,0,0,0,0.0,66,79,Left,62,67,58,72,67,58,60,67,66,5,12,8,2,2,504
81307,Lorran,18,CAM,Outfield,CAM CM,Pisa,Serie A,2028,180.0,74.0,22.84,1700000.0,1.7M,2000.0,2K,26153.85,9,95,1,0,1,0.94,65,80,Left,68,69,61,61,30,56,60,34,33,12,7,11,3,3,294
277649,Hugo González,22,RM,Outfield,RM LM RW,RC Celta,La Liga,2028,177.0,73.0,23.3,1600000.0,1.6M,7000.0,7K,24615.38,1,4,0,0,0,0.0,65,74,Right,70,68,61,53,37,56,55,33,31,9,9,10,4,3,432
279200,Buba Sangaré,17,RB,Outfield,RB CB,"Elche CF Jun 30, 2026 On loan",La Liga,,183.0,67.0,20.01,1600000.0,1.6M,6000.0,6K,24615.38,12,556,0,0,0,0.0,65,79,Right,78,80,62,47,62,48,56,59,62,12,10,11,3,2,489
82936,Julio Díaz,20,LB,Outfield,LB LM,Atlético Madrid,La Liga,2028,174.0,70.0,23.12,1300000.0,1.3M,9000.0,9K,20312.5,4,322,0,1,0,0.28,64,78,Left,74,72,65,54,60,57,59,63,60,6,6,13,2,3,578
75156,Toni Fernández,16,RW,Outfield,RW RM,FC Barcelona,La Liga,2027,174.0,73.0,24.11,1500000.0,1.5M,11000.0,11K,23437.5,1,48,0,0,0,0.0,64,83,Left,75,73,56,51,20,60,60,23,17,5,5,13,2,4,501
83235,César Palacios,20,CAM,Outfield,CAM CM ST,Real Madrid,La Liga,2027,179.0,73.0,22.78,1400000.0,1.4M,24000.0,24K,21875.0,5,68,0,0,0,0.0,64,78,Right,63,66,51,49,44,66,57,53,42,10,13,11,3,3,580
84290,Manuel Ángel,21,CM,Outfield,CM CDM CAM,Real Madrid,La Liga,2027,170.0,60.0,20.76,1300000.0,1.3M,23000.0,23K,20312.5,4,86,0,0,0,0.0,64,75,Right,70,67,64,39,49,65,67,52,50,11,12,9,5,3,592
266031,Rubén Iranzo,22,CB,Outfield,CB RB,Valencia CF,La Liga,2027,182.0,69.0,20.83,1200000.0,1.2M,8000.0,8K,18750.0,1,1,0,0,0,0.0,64,73,Right,65,59,64,64,63,53,58,65,64,8,6,9,3,2,437
80682,Miguel Sierra,20,RW,Outfield,RW LW RM,Sevilla FC,La Liga,2029,181.0,70.0,21.37,1300000.0,1.3M,6000.0,6K,20312.5,4,50,0,0,0,0.0,64,74,Left,75,68,51,46,26,60,56,38,27,8,7,13,3,3,539
277421,Marco Esteban,19,CB,Outfield,CB RB,Real Oviedo,La Liga,2028,183.0,75.0,22.4,1200000.0,1.2M,5000.0,5K,18750.0,1,40,0,0,0,0.0,64,75,Right,64,65,57,66,63,58,62,64,63,15,12,11,3,2,527
82937,Iker Luque,20,RW,Outfield,RW RM,Atlético Madrid,La Liga,2028,168.0,60.0,21.26,1200000.0,1.2M,10000.0,10K,19047.62,1,26,1,0,1,3.33,63,78,Right,77,76,52,47,36,59,57,34,28,9,11,12,3,3,282
81863,Xavi Espart,18,RB,Outfield,RB CDM CM,FC Barcelona,La Liga,2028,175.0,65.0,21.22,1200000.0,1.2M,10000.0,10K,19047.62,4,157,0,0,0,0.0,63,81,Right,75,79,55,54,59,55,51,57,60,15,11,14,2,3,559
75239,David Jiménez,21,RB,Outfield,RB,Real Madrid,La Liga,2027,170.0,63.0,21.8,1000000.0,1M,20000.0,20K,15873.02,2,78,0,0,0,0.0,63,74,Right,68,67,64,50,60,53,52,59,56,7,10,6,3,2,502
82756,Jorge Cestero,19,CM,Outfield,CM CDM,Real Madrid,La Liga,2028,181.0,76.0,23.2,1200000.0,1.2M,20000.0,20K,19047.62,2,8,0,0,0,0.0,63,80,Right,64,63,67,64,62,66,55,60,50,5,11,9,3,2,572
83234,Álvaro Leiva,20,RW,Outfield,RW LW RM,Real Madrid,La Liga,2028,173.0,68.0,22.72,1100000.0,1.1M,23000.0,23K,17460.32,1,2,0,0,0,0.0,63,72,Right,77,75,60,76,34,52,52,31,26,12,15,11,3,2,581
272487,Dani Pérez,19,CM,Outfield,CM CAM CDM,Real Betis Balompié,La Liga,2030,173.0,64.0,21.38,1100000.0,1.1M,5000.0,5K,17460.32,1,1,0,0,0,0.0,63,76,Right,61,52,52,36,54,65,56,55,53,7,9,8,4,2,468
83212,Hugo Burcio,18,CDM,Outfield,CDM CM CB,RC Celta,La Liga,2027,187.0,76.0,21.73,1100000.0,1.1M,4000.0,4K,17460.32,1,4,0,0,0,0.0,63,77,Right,64,62,66,73,60,53,54,62,58,9,7,5,3,3,582
70183,Aitor Mañas,22,ST,Outfield,ST,Deportivo Alavés,La Liga,2028,185.0,75.0,21.91,1100000.0,1.1M,6000.0,6K,17460.32,9,105,0,0,0,0.0,63,71,Left,55,60,57,59,27,53,60,23,25,5,8,11,3,2,568
279758,Pablo Agudín,17,CAM,Outfield,CAM LM ST CM,Real Oviedo,La Liga,2029,178.0,69.0,21.78,1200000.0,1.2M,4000.0,4K,19047.62,8,60,0,0,0,0.0,63,81,Right,74,72,51,49,32,63,65,37,38,14,8,7,3,3,561
82755,Dani Martinez,21,CB,Outfield,CB LB CDM CM,Atlético Madrid,La Liga,2027,186.0,75.0,21.68,925000.0,925K,8000.0,8K,14919.35,1,90,0,0,0,0.0,62,75,Left,65,68,61,68,62,41,64,62,56,6,6,7,2,2,571
75917,Daniel Yáñez,18,RW,Outfield,RW RM,Real Madrid,La Liga,2029,177.0,73.0,23.3,1000000.0,1M,19000.0,19K,16129.03,2,40,0,1,0,2.2,62,78,Left,70,74,58,59,32,55,48,34,25,7,13,10,2,3,507
74716,Jan Salas,19,CM,Outfield,CM CAM LM CDM,RCD Mallorca,La Liga,2028,182.0,67.0,20.23,950000.0,950K,5000.0,5K,15322.58,2,6,0,0,0,0.0,62,76,Right,58,59,59,56,55,63,64,60,54,7,12,7,3,2,495
78858,Lander Pinillos,21,CAM,Outfield,CAM RM CM,Deportivo Alavés,La Liga,2027,176.0,66.0,21.31,900000.0,900K,5000.0,5K,14516.13,1,1,0,0,0,0.0,62,73,Right,74,72,70,60,52,60,56,58,57,9,15,9,3,3,520
83277,Álex Sánchez,19,RM,Outfield,RM LM CAM RW,Elche CF,La Liga,2027,174.0,60.0,19.82,950000.0,950K,4000.0,4K,15322.58,1,5,0,1,0,15.0,62,76,Left,68,65,49,42,38,65,52,41,32,11,15,8,3,3,584
82665,Carlos Macià,16,CM,Outfield,CM CDM,Villarreal CF,La Liga,2029,190.0,78.0,21.61,1000000.0,1M,4000.0,4K,16129.03,5,65,0,0,0,0.0,62,81,Right,64,65,58,61,64,60,63,61,51,6,8,10,3,2,567
82993,Daniel Semedo,21,CAM,Outfield,CAM CM,FC Lorient,Ligue 1,2028,177.0,68.0,21.71,725000.0,725K,3000.0,3K,11885.25,1,7,0,0,0,0.0,61,70,Right,78,73,47,44,39,58,65,44,36,12,9,12,3,3,544
80663,Jofre Torrents,18,LB,Outfield,LB,FC Barcelona,La Liga,2028,185.0,75.0,21.91,800000.0,800K,8000.0,8K,13114.75,3,33,0,0,0,0.0,61,79,Left,65,67,65,63,58,40,56,56,54,10,15,13,3,2,529
84238,Andrés Antañón,18,CM,Outfield,CM CAM CDM,RC Celta,La Liga,2027,183.0,75.0,22.4,825000.0,825K,3000.0,3K,13524.59,2,64,0,0,0,0.0,61,78,Right,64,65,59,59,58,61,64,56,46,11,8,15,3,3,591
81739,Carlos Ballestero,21,RB,Outfield,RB LB CB,Deportivo Alavés,La Liga,2027,178.0,74.0,23.36,700000.0,700K,4000.0,4K,11475.41,1,1,0,0,0,0.0,61,72,Right,75,77,69,71,60,42,43,60,58,11,13,13,4,2,558
78072,Omar Falah,21,LB,Outfield,LB LM,Real Oviedo,La Liga,2027,183.0,70.0,20.9,700000.0,700K,4000.0,4K,11475.41,1,9,0,0,0,0.0,61,72,Left,70,68,58,60,58,50,48,58,59,5,6,9,3,3,528
74108,Jano Monserrate,19,CAM,Outfield,CAM CM,Atlético Madrid,La Liga,2027,177.0,72.0,22.98,625000.0,625K,6000.0,6K,10416.67,2,14,0,0,0,0.0,60,77,Left,66,63,60,58,33,64,60,42,46,11,12,6,3,3,546
81604,Taufik Seidu,17,CM,Outfield,CM CDM,Atlético Madrid,La Liga,2029,182.0,74.0,22.34,600000.0,600K,4000.0,4K,10000.0,1,15,0,0,0,0.0,60,79,Right,70,68,68,70,59,57,54,59,50,5,10,11,3,3,553
75747,Diego Aguado,18,CB,Outfield,CB LB CM,Real Madrid,La Liga,2029,180.0,70.0,21.6,600000.0,600K,11000.0,11K,10000.0,1,24,0,0,0,0.0,60,76,Left,68,65,62,60,62,61,60,63,47,11,9,9,3,2,506
82180,Asier Hierro,20,ST,Outfield,ST,Athletic Club,La Liga,2028,190.0,79.0,21.88,600000.0,600K,5000.0,5K,10000.0,1,30,0,0,0,0.0,60,74,Right,64,63,52,75,27,51,52,25,16,7,8,13,3,2,562
85378,Lluc Castell,18,LW,Outfield,LW LM,RCD Espanyol,La Liga,2028,164.0,65.0,24.17,625000.0,625K,2000.0,2K,10416.67,1,15,0,0,0,0.0,60,76,Right,72,74,44,41,32,57,49,31,29,10,8,12,3,2,596
85651,Miguel Calatayud,19,RB,Outfield,RB RM,RCD Mallorca,La Liga,2030,182.0,70.0,21.13,550000.0,550K,3000.0,3K,9166.67,2,34,0,0,0,0.0,60,75,Right,69,64,57,62,59,49,57,58,56,13,12,5,3,2,598
79474,Samu Becerra,19,CM,Outfield,CM CDM,Rayo Vallecano,La Liga,2027,165.0,60.0,22.04,575000.0,575K,2000.0,2K,9583.33,3,9,0,0,0,0.0,60,73,Right,69,69,68,48,53,61,56,58,57,9,14,10,2,2,522
81244,Hugo López,18,CAM,Outfield,CAM LM LW CM,Villarreal CF,La Liga,2028,178.0,69.0,21.78,625000.0,625K,4000.0,4K,10416.67,2,57,0,0,0,0.0,60,79,Right,60,63,52,50,41,59,53,44,40,13,6,10,3,3,549
80806,Iván Corralejo,18,CAM,Outfield,CAM CM,Real Betis Balompié,La Liga,2028,176.0,65.0,20.98,575000.0,575K,3000.0,3K,9745.76,1,11,0,0,0,0.0,59,76,Right,66,62,52,51,21,63,60,34,39,13,6,13,3,2,545
81654,Javier Olaizola,18,CB,Outfield,CB LB,RCD Mallorca,La Liga,2028,185.0,75.0,21.91,550000.0,550K,3000.0,3K,9322.03,2,44,0,0,0,0.0,59,76,Left,63,57,56,64,60,38,51,59,57,11,8,7,2,2,556
81738,Diego Morcillo,22,ST,Outfield,ST,Deportivo Alavés,La Liga,2028,185.0,79.0,23.08,450000.0,450K,4000.0,4K,7627.12,1,8,0,0,0,0.0,59,66,Right,61,63,52,63,10,50,49,21,14,6,13,12,3,2,557
80749,Antonio Martínez,19,CM,Outfield,CM CDM,Elche CF,La Liga,2027,176.0,64.0,20.66,525000.0,525K,2000.0,2K,8898.31,37,2750,14,3,13,0.56,59,71,Right,67,63,50,49,53,60,60,53,51,12,6,15,3,2,10
78728,Hugo Solozábal,22,CM,Outfield,CM CDM,Getafe CF,La Liga,2028,178.0,74.0,23.36,500000.0,500K,4000.0,4K,8474.58,1,4,0,0,0,0.0,59,68,Right,65,60,53,47,40,63,55,51,42,9,6,13,3,2,519
82517,Eder García,21,CAM,Outfield,CAM CM,Athletic Club,La Liga,2029,181.0,72.0,21.98,450000.0,450K,4000.0,4K,7758.62,2,30,0,0,0,0.0,58,69,Right,68,69,50,58,47,56,53,47,37,10,12,10,3,3,566
82440,Jorge Montes,21,LB,Outfield,LB LM,Getafe CF,La Liga,2027,188.0,73.0,20.65,350000.0,350K,3000.0,3K,6140.35,1,24,0,0,0,0.0,57,67,Left,69,68,56,45,51,46,45,57,54,8,11,15,2,2,563
80675,Joselu Pérez,21,ST,Outfield,ST,Getafe CF,La Liga,2027,183.0,67.0,20.01,325000.0,325K,4000.0,4K,5803.57,2,16,0,0,0,0.0,56,67,Right,68,67,55,51,34,49,51,26,16,7,5,12,3,2,538
